id	provided_identifier
3651277	oai:tms.ycba.yale.edu:25567
3651278	oai:tms.ycba.yale.edu:25568
3651279	oai:tms.ycba.yale.edu:25569
3651280	oai:tms.ycba.yale.edu:25570
3651281	oai:tms.ycba.yale.edu:25571
3651282	oai:tms.ycba.yale.edu:25572
3651283	oai:tms.ycba.yale.edu:25573
3651284	oai:tms.ycba.yale.edu:25574
3651285	oai:tms.ycba.yale.edu:25575
3651286	oai:tms.ycba.yale.edu:25576
3651287	oai:tms.ycba.yale.edu:25577
3651288	oai:tms.ycba.yale.edu:25578
3651289	oai:tms.ycba.yale.edu:25579
3651290	oai:tms.ycba.yale.edu:25580
3651291	oai:tms.ycba.yale.edu:25581
3651292	oai:tms.ycba.yale.edu:25582
3651293	oai:tms.ycba.yale.edu:25583
3651294	oai:tms.ycba.yale.edu:25584
3651295	oai:tms.ycba.yale.edu:25585
3651296	oai:tms.ycba.yale.edu:25586
3651297	oai:tms.ycba.yale.edu:25587
3651298	oai:tms.ycba.yale.edu:25588
3651299	oai:tms.ycba.yale.edu:25589
3651300	oai:tms.ycba.yale.edu:25590
3651301	oai:tms.ycba.yale.edu:25591
3651302	oai:tms.ycba.yale.edu:25592
3651303	oai:tms.ycba.yale.edu:25593
3651304	oai:tms.ycba.yale.edu:25594
3651305	oai:tms.ycba.yale.edu:25595
3651306	oai:tms.ycba.yale.edu:25596
3651307	oai:tms.ycba.yale.edu:25597
3651308	oai:tms.ycba.yale.edu:25598
3651309	oai:tms.ycba.yale.edu:25599
3651310	oai:tms.ycba.yale.edu:25600
3651311	oai:tms.ycba.yale.edu:25601
3651312	oai:tms.ycba.yale.edu:25602
3651313	oai:tms.ycba.yale.edu:25603
3651314	oai:tms.ycba.yale.edu:25604
3651315	oai:tms.ycba.yale.edu:25605
3651316	oai:tms.ycba.yale.edu:25606
3651317	oai:tms.ycba.yale.edu:25607
3651318	oai:tms.ycba.yale.edu:25608
3651319	oai:tms.ycba.yale.edu:25609
3651320	oai:tms.ycba.yale.edu:25610
3651321	oai:tms.ycba.yale.edu:25611
3651322	oai:tms.ycba.yale.edu:25612
3651323	oai:tms.ycba.yale.edu:25613
3651324	oai:tms.ycba.yale.edu:25614
3651325	oai:tms.ycba.yale.edu:25615
3651326	oai:tms.ycba.yale.edu:25616
3651327	oai:tms.ycba.yale.edu:25617
3651328	oai:tms.ycba.yale.edu:25618
3651329	oai:tms.ycba.yale.edu:25619
3651330	oai:tms.ycba.yale.edu:25620
3651331	oai:tms.ycba.yale.edu:25621
3651332	oai:tms.ycba.yale.edu:25622
3651333	oai:tms.ycba.yale.edu:24194
3651334	oai:tms.ycba.yale.edu:24195
3651335	oai:tms.ycba.yale.edu:24196
3651336	oai:tms.ycba.yale.edu:24197
3651337	oai:tms.ycba.yale.edu:24198
3651338	oai:tms.ycba.yale.edu:24199
3651339	oai:tms.ycba.yale.edu:24200
3651340	oai:tms.ycba.yale.edu:24201
3651341	oai:tms.ycba.yale.edu:24241
3651342	oai:tms.ycba.yale.edu:24242
3651343	oai:tms.ycba.yale.edu:24243
3651344	oai:tms.ycba.yale.edu:24244
3651345	oai:tms.ycba.yale.edu:24245
3651346	oai:tms.ycba.yale.edu:24246
3651347	oai:tms.ycba.yale.edu:24248
3651348	oai:tms.ycba.yale.edu:24249
3651349	oai:tms.ycba.yale.edu:24250
3651350	oai:tms.ycba.yale.edu:24251
3651351	oai:tms.ycba.yale.edu:24252
3651352	oai:tms.ycba.yale.edu:24253
3651353	oai:tms.ycba.yale.edu:24254
3651354	oai:tms.ycba.yale.edu:24255
3651355	oai:tms.ycba.yale.edu:24256
3651356	oai:tms.ycba.yale.edu:24257
3651357	oai:tms.ycba.yale.edu:24258
3651358	oai:tms.ycba.yale.edu:24259
3651359	oai:tms.ycba.yale.edu:24260
3651360	oai:tms.ycba.yale.edu:24261
3651361	oai:tms.ycba.yale.edu:24262
3651362	oai:tms.ycba.yale.edu:24263
3651363	oai:tms.ycba.yale.edu:24264
3651364	oai:tms.ycba.yale.edu:24265
3651365	oai:tms.ycba.yale.edu:24266
3651366	oai:tms.ycba.yale.edu:24267
3651367	oai:tms.ycba.yale.edu:24268
3651368	oai:tms.ycba.yale.edu:24269
3651369	oai:tms.ycba.yale.edu:24270
3651370	oai:tms.ycba.yale.edu:24271
3651371	oai:tms.ycba.yale.edu:24272
3651372	oai:tms.ycba.yale.edu:24273
3651373	oai:tms.ycba.yale.edu:24274
3651374	oai:tms.ycba.yale.edu:24275
3651375	oai:tms.ycba.yale.edu:24276
3651376	oai:tms.ycba.yale.edu:24277
3651377	oai:tms.ycba.yale.edu:24278
3651378	oai:tms.ycba.yale.edu:24279
3651379	oai:tms.ycba.yale.edu:24280
3651380	oai:tms.ycba.yale.edu:24281
3651381	oai:tms.ycba.yale.edu:24282
3651382	oai:tms.ycba.yale.edu:24283
3651383	oai:tms.ycba.yale.edu:24284
3651384	oai:tms.ycba.yale.edu:24285
3651385	oai:tms.ycba.yale.edu:24286
3651386	oai:tms.ycba.yale.edu:24287
3651387	oai:tms.ycba.yale.edu:24288
3651388	oai:tms.ycba.yale.edu:24289
3651389	oai:tms.ycba.yale.edu:24290
3651390	oai:tms.ycba.yale.edu:24291
3651391	oai:tms.ycba.yale.edu:24292
3651392	oai:tms.ycba.yale.edu:24293
3651393	oai:tms.ycba.yale.edu:24294
3651394	oai:tms.ycba.yale.edu:24295
3651395	oai:tms.ycba.yale.edu:24296
3651396	oai:tms.ycba.yale.edu:24297
3651397	oai:tms.ycba.yale.edu:24298
3651398	oai:tms.ycba.yale.edu:24299
3651399	oai:tms.ycba.yale.edu:24300
3651400	oai:tms.ycba.yale.edu:24301
3651401	oai:tms.ycba.yale.edu:24302
3651402	oai:tms.ycba.yale.edu:24303
3651403	oai:tms.ycba.yale.edu:24304
3651404	oai:tms.ycba.yale.edu:24305
3651405	oai:tms.ycba.yale.edu:24306
3651406	oai:tms.ycba.yale.edu:24307
3651407	oai:tms.ycba.yale.edu:24308
3651408	oai:tms.ycba.yale.edu:24309
3651409	oai:tms.ycba.yale.edu:24310
3651410	oai:tms.ycba.yale.edu:24311
3651411	oai:tms.ycba.yale.edu:24312
3651412	oai:tms.ycba.yale.edu:24313
3651413	oai:tms.ycba.yale.edu:24314
3651414	oai:tms.ycba.yale.edu:24315
3651415	oai:tms.ycba.yale.edu:24316
3651416	oai:tms.ycba.yale.edu:24317
3651417	oai:tms.ycba.yale.edu:24318
3651418	oai:tms.ycba.yale.edu:24319
3651419	oai:tms.ycba.yale.edu:24320
3651420	oai:tms.ycba.yale.edu:24321
3651421	oai:tms.ycba.yale.edu:24322
3651422	oai:tms.ycba.yale.edu:24323
3651423	oai:tms.ycba.yale.edu:24324
3651424	oai:tms.ycba.yale.edu:24325
3651425	oai:tms.ycba.yale.edu:24326
3651426	oai:tms.ycba.yale.edu:24327
3651427	oai:tms.ycba.yale.edu:24328
3651428	oai:tms.ycba.yale.edu:24329
3651429	oai:tms.ycba.yale.edu:24330
3651430	oai:tms.ycba.yale.edu:24331
3651431	oai:tms.ycba.yale.edu:24332
3651432	oai:tms.ycba.yale.edu:24333
3651433	oai:tms.ycba.yale.edu:24334
3651434	oai:tms.ycba.yale.edu:24335
3651435	oai:tms.ycba.yale.edu:24336
3651436	oai:tms.ycba.yale.edu:24337
3651437	oai:tms.ycba.yale.edu:24338
3651438	oai:tms.ycba.yale.edu:24339
3651439	oai:tms.ycba.yale.edu:24340
3651440	oai:tms.ycba.yale.edu:24341
3651441	oai:tms.ycba.yale.edu:24342
3651442	oai:tms.ycba.yale.edu:24343
3651443	oai:tms.ycba.yale.edu:24344
3651444	oai:tms.ycba.yale.edu:24345
3651445	oai:tms.ycba.yale.edu:24346
3651446	oai:tms.ycba.yale.edu:24347
3651447	oai:tms.ycba.yale.edu:24348
3651448	oai:tms.ycba.yale.edu:24349
3651449	oai:tms.ycba.yale.edu:24350
3651450	oai:tms.ycba.yale.edu:24351
3651451	oai:tms.ycba.yale.edu:24352
3651452	oai:tms.ycba.yale.edu:24353
3651453	oai:tms.ycba.yale.edu:24354
3651454	oai:tms.ycba.yale.edu:24355
3651455	oai:tms.ycba.yale.edu:24356
3651456	oai:tms.ycba.yale.edu:24357
3651457	oai:tms.ycba.yale.edu:24358
3651458	oai:tms.ycba.yale.edu:24359
3651459	oai:tms.ycba.yale.edu:24360
3651460	oai:tms.ycba.yale.edu:24361
3651461	oai:tms.ycba.yale.edu:24362
3651462	oai:tms.ycba.yale.edu:24363
3651463	oai:tms.ycba.yale.edu:24364
3651464	oai:tms.ycba.yale.edu:24365
3651465	oai:tms.ycba.yale.edu:24366
3651466	oai:tms.ycba.yale.edu:24367
3651467	oai:tms.ycba.yale.edu:24368
3651468	oai:tms.ycba.yale.edu:24369
3651469	oai:tms.ycba.yale.edu:24370
3651470	oai:tms.ycba.yale.edu:24371
3651471	oai:tms.ycba.yale.edu:24372
3651472	oai:tms.ycba.yale.edu:24373
3651473	oai:tms.ycba.yale.edu:24374
3651474	oai:tms.ycba.yale.edu:24375
3651475	oai:tms.ycba.yale.edu:24376
3651476	oai:tms.ycba.yale.edu:24377
3651477	oai:tms.ycba.yale.edu:24378
3651478	oai:tms.ycba.yale.edu:24379
3651479	oai:tms.ycba.yale.edu:24380
3651480	oai:tms.ycba.yale.edu:24381
3651481	oai:tms.ycba.yale.edu:24382
3651482	oai:tms.ycba.yale.edu:24383
3651483	oai:tms.ycba.yale.edu:24384
3651484	oai:tms.ycba.yale.edu:24385
3651485	oai:tms.ycba.yale.edu:24386
3651486	oai:tms.ycba.yale.edu:24387
3651487	oai:tms.ycba.yale.edu:24388
3651488	oai:tms.ycba.yale.edu:24389
3651489	oai:tms.ycba.yale.edu:24390
3651490	oai:tms.ycba.yale.edu:24391
3651491	oai:tms.ycba.yale.edu:24392
3651492	oai:tms.ycba.yale.edu:24393
3651493	oai:tms.ycba.yale.edu:24394
3651494	oai:tms.ycba.yale.edu:24395
3651495	oai:tms.ycba.yale.edu:24396
3651496	oai:tms.ycba.yale.edu:24397
3651497	oai:tms.ycba.yale.edu:24398
3651498	oai:tms.ycba.yale.edu:24399
3651499	oai:tms.ycba.yale.edu:24400
3651500	oai:tms.ycba.yale.edu:24401
3651501	oai:tms.ycba.yale.edu:24402
3651502	oai:tms.ycba.yale.edu:24403
3651503	oai:tms.ycba.yale.edu:24404
3651504	oai:tms.ycba.yale.edu:24405
3651505	oai:tms.ycba.yale.edu:24406
3651506	oai:tms.ycba.yale.edu:24407
3651507	oai:tms.ycba.yale.edu:24408
3651508	oai:tms.ycba.yale.edu:24409
3651509	oai:tms.ycba.yale.edu:24410
3651510	oai:tms.ycba.yale.edu:24411
3651511	oai:tms.ycba.yale.edu:24412
3651512	oai:tms.ycba.yale.edu:24413
3651513	oai:tms.ycba.yale.edu:24414
3651514	oai:tms.ycba.yale.edu:24415
3651515	oai:tms.ycba.yale.edu:24416
3651516	oai:tms.ycba.yale.edu:24417
3651517	oai:tms.ycba.yale.edu:24418
3651518	oai:tms.ycba.yale.edu:24419
3651519	oai:tms.ycba.yale.edu:24420
3651520	oai:tms.ycba.yale.edu:24421
3651521	oai:tms.ycba.yale.edu:24422
3651522	oai:tms.ycba.yale.edu:24423
3651523	oai:tms.ycba.yale.edu:24424
3651524	oai:tms.ycba.yale.edu:24425
3651525	oai:tms.ycba.yale.edu:24426
3651526	oai:tms.ycba.yale.edu:24427
3651527	oai:tms.ycba.yale.edu:24428
3651528	oai:tms.ycba.yale.edu:24429
3651529	oai:tms.ycba.yale.edu:24430
3651530	oai:tms.ycba.yale.edu:24431
3651531	oai:tms.ycba.yale.edu:24432
3651532	oai:tms.ycba.yale.edu:24433
3651533	oai:tms.ycba.yale.edu:24434
3651534	oai:tms.ycba.yale.edu:24435
3651535	oai:tms.ycba.yale.edu:24436
3651536	oai:tms.ycba.yale.edu:24437
3651537	oai:tms.ycba.yale.edu:24438
3651538	oai:tms.ycba.yale.edu:24439
3651539	oai:tms.ycba.yale.edu:24440
3651540	oai:tms.ycba.yale.edu:24441
3651541	oai:tms.ycba.yale.edu:24442
3651542	oai:tms.ycba.yale.edu:24443
3651543	oai:tms.ycba.yale.edu:24444
3651544	oai:tms.ycba.yale.edu:24445
3651545	oai:tms.ycba.yale.edu:24446
3651546	oai:tms.ycba.yale.edu:24447
3651547	oai:tms.ycba.yale.edu:24448
3651548	oai:tms.ycba.yale.edu:24449
3651549	oai:tms.ycba.yale.edu:24450
3651550	oai:tms.ycba.yale.edu:24451
3651551	oai:tms.ycba.yale.edu:24455
3651552	oai:tms.ycba.yale.edu:24465
3651553	oai:tms.ycba.yale.edu:24478
3651554	oai:tms.ycba.yale.edu:24485
3651555	oai:tms.ycba.yale.edu:24489
3651556	oai:tms.ycba.yale.edu:24490
3651557	oai:tms.ycba.yale.edu:24491
3651558	oai:tms.ycba.yale.edu:24492
3651559	oai:tms.ycba.yale.edu:24493
3651560	oai:tms.ycba.yale.edu:24494
3651561	oai:tms.ycba.yale.edu:24495
3651562	oai:tms.ycba.yale.edu:24496
3651563	oai:tms.ycba.yale.edu:24497
3651565	oai:tms.ycba.yale.edu:24499
3651566	oai:tms.ycba.yale.edu:24500
3651567	oai:tms.ycba.yale.edu:24501
3651568	oai:tms.ycba.yale.edu:24502
3651569	oai:tms.ycba.yale.edu:24503
3651570	oai:tms.ycba.yale.edu:24504
3651571	oai:tms.ycba.yale.edu:24505
3651572	oai:tms.ycba.yale.edu:24506
3651573	oai:tms.ycba.yale.edu:24507
3651574	oai:tms.ycba.yale.edu:24508
3651575	oai:tms.ycba.yale.edu:24509
3651576	oai:tms.ycba.yale.edu:24510
3651577	oai:tms.ycba.yale.edu:24511
3651578	oai:tms.ycba.yale.edu:24512
3651579	oai:tms.ycba.yale.edu:24513
3651580	oai:tms.ycba.yale.edu:24514
3651581	oai:tms.ycba.yale.edu:24515
3651582	oai:tms.ycba.yale.edu:24516
3651583	oai:tms.ycba.yale.edu:24517
3651584	oai:tms.ycba.yale.edu:24518
3651585	oai:tms.ycba.yale.edu:24519
3651586	oai:tms.ycba.yale.edu:24520
3651587	oai:tms.ycba.yale.edu:24521
3651588	oai:tms.ycba.yale.edu:24522
3651589	oai:tms.ycba.yale.edu:24523
3651590	oai:tms.ycba.yale.edu:24524
3651591	oai:tms.ycba.yale.edu:24525
3651592	oai:tms.ycba.yale.edu:24526
3651593	oai:tms.ycba.yale.edu:24527
3651594	oai:tms.ycba.yale.edu:24528
3651595	oai:tms.ycba.yale.edu:24529
3651596	oai:tms.ycba.yale.edu:24530
3651597	oai:tms.ycba.yale.edu:24531
3651598	oai:tms.ycba.yale.edu:24532
3651599	oai:tms.ycba.yale.edu:24533
3651600	oai:tms.ycba.yale.edu:24534
3651601	oai:tms.ycba.yale.edu:24535
3651602	oai:tms.ycba.yale.edu:24536
3651603	oai:tms.ycba.yale.edu:24537
3651604	oai:tms.ycba.yale.edu:24538
3651605	oai:tms.ycba.yale.edu:24539
3651606	oai:tms.ycba.yale.edu:24540
3651607	oai:tms.ycba.yale.edu:24541
3651608	oai:tms.ycba.yale.edu:24542
3651609	oai:tms.ycba.yale.edu:24543
3651610	oai:tms.ycba.yale.edu:24544
3651611	oai:tms.ycba.yale.edu:24545
3651612	oai:tms.ycba.yale.edu:24546
3651613	oai:tms.ycba.yale.edu:24547
3651614	oai:tms.ycba.yale.edu:24548
3651615	oai:tms.ycba.yale.edu:24549
3651616	oai:tms.ycba.yale.edu:24550
3651617	oai:tms.ycba.yale.edu:24551
3651618	oai:tms.ycba.yale.edu:24552
3651619	oai:tms.ycba.yale.edu:24553
3651620	oai:tms.ycba.yale.edu:24554
3651621	oai:tms.ycba.yale.edu:24555
3651622	oai:tms.ycba.yale.edu:24556
3651623	oai:tms.ycba.yale.edu:24557
3651624	oai:tms.ycba.yale.edu:24558
3651625	oai:tms.ycba.yale.edu:24559
3651626	oai:tms.ycba.yale.edu:24560
3651627	oai:tms.ycba.yale.edu:24561
3651628	oai:tms.ycba.yale.edu:24562
3651629	oai:tms.ycba.yale.edu:24626
3651630	oai:tms.ycba.yale.edu:24627
3651631	oai:tms.ycba.yale.edu:24628
3651632	oai:tms.ycba.yale.edu:24629
3651633	oai:tms.ycba.yale.edu:24630
3651634	oai:tms.ycba.yale.edu:24631
3651635	oai:tms.ycba.yale.edu:24632
3651636	oai:tms.ycba.yale.edu:24633
3651637	oai:tms.ycba.yale.edu:24634
3651638	oai:tms.ycba.yale.edu:24635
3651639	oai:tms.ycba.yale.edu:24636
3651640	oai:tms.ycba.yale.edu:24637
3651641	oai:tms.ycba.yale.edu:24638
3651642	oai:tms.ycba.yale.edu:24639
3651643	oai:tms.ycba.yale.edu:24640
3651644	oai:tms.ycba.yale.edu:24641
3651645	oai:tms.ycba.yale.edu:24642
3651646	oai:tms.ycba.yale.edu:24643
3651647	oai:tms.ycba.yale.edu:24644
3651648	oai:tms.ycba.yale.edu:24645
3651649	oai:tms.ycba.yale.edu:24646
3651650	oai:tms.ycba.yale.edu:24647
3651651	oai:tms.ycba.yale.edu:24648
3651652	oai:tms.ycba.yale.edu:24649
3651653	oai:tms.ycba.yale.edu:24650
3651654	oai:tms.ycba.yale.edu:24651
3651655	oai:tms.ycba.yale.edu:24652
3651656	oai:tms.ycba.yale.edu:24653
3651657	oai:tms.ycba.yale.edu:24654
3651658	oai:tms.ycba.yale.edu:24655
3651659	oai:tms.ycba.yale.edu:24656
3651660	oai:tms.ycba.yale.edu:24657
3651661	oai:tms.ycba.yale.edu:24658
3651662	oai:tms.ycba.yale.edu:24659
3651663	oai:tms.ycba.yale.edu:24660
3651664	oai:tms.ycba.yale.edu:24661
3651665	oai:tms.ycba.yale.edu:24662
3651666	oai:tms.ycba.yale.edu:24663
3651667	oai:tms.ycba.yale.edu:24664
3651668	oai:tms.ycba.yale.edu:24665
3651669	oai:tms.ycba.yale.edu:24666
3651670	oai:tms.ycba.yale.edu:24667
3651671	oai:tms.ycba.yale.edu:24668
3651672	oai:tms.ycba.yale.edu:24669
3651673	oai:tms.ycba.yale.edu:24670
3651674	oai:tms.ycba.yale.edu:24671
3651675	oai:tms.ycba.yale.edu:24672
3651676	oai:tms.ycba.yale.edu:24673
3651677	oai:tms.ycba.yale.edu:24674
3651678	oai:tms.ycba.yale.edu:24675
3651679	oai:tms.ycba.yale.edu:24676
3651680	oai:tms.ycba.yale.edu:24677
3651681	oai:tms.ycba.yale.edu:24678
3651682	oai:tms.ycba.yale.edu:24679
3651683	oai:tms.ycba.yale.edu:24680
3651684	oai:tms.ycba.yale.edu:24681
3651685	oai:tms.ycba.yale.edu:24682
3651686	oai:tms.ycba.yale.edu:24683
3651687	oai:tms.ycba.yale.edu:24684
3651688	oai:tms.ycba.yale.edu:24685
3651689	oai:tms.ycba.yale.edu:24686
3651690	oai:tms.ycba.yale.edu:24687
3651691	oai:tms.ycba.yale.edu:24688
3651692	oai:tms.ycba.yale.edu:24689
3651693	oai:tms.ycba.yale.edu:24690
3651694	oai:tms.ycba.yale.edu:24691
3651695	oai:tms.ycba.yale.edu:24692
3651696	oai:tms.ycba.yale.edu:24693
3651697	oai:tms.ycba.yale.edu:24694
3651698	oai:tms.ycba.yale.edu:24695
3651699	oai:tms.ycba.yale.edu:24696
3651700	oai:tms.ycba.yale.edu:24697
3651701	oai:tms.ycba.yale.edu:24698
3651702	oai:tms.ycba.yale.edu:24699
3651703	oai:tms.ycba.yale.edu:24700
3651704	oai:tms.ycba.yale.edu:24701
3651705	oai:tms.ycba.yale.edu:24702
3651706	oai:tms.ycba.yale.edu:24703
3651707	oai:tms.ycba.yale.edu:24704
3651708	oai:tms.ycba.yale.edu:24705
3651709	oai:tms.ycba.yale.edu:24706
3651710	oai:tms.ycba.yale.edu:24707
3651711	oai:tms.ycba.yale.edu:24708
3651712	oai:tms.ycba.yale.edu:24709
3651713	oai:tms.ycba.yale.edu:24710
3651714	oai:tms.ycba.yale.edu:24711
3651715	oai:tms.ycba.yale.edu:24712
3651716	oai:tms.ycba.yale.edu:24713
3651717	oai:tms.ycba.yale.edu:24714
3651718	oai:tms.ycba.yale.edu:24715
3651719	oai:tms.ycba.yale.edu:24719
3651720	oai:tms.ycba.yale.edu:24720
3651721	oai:tms.ycba.yale.edu:24721
3651722	oai:tms.ycba.yale.edu:24722
3651723	oai:tms.ycba.yale.edu:24723
3651724	oai:tms.ycba.yale.edu:24724
3651725	oai:tms.ycba.yale.edu:24725
3651726	oai:tms.ycba.yale.edu:24726
3651727	oai:tms.ycba.yale.edu:24727
3651728	oai:tms.ycba.yale.edu:24728
3651729	oai:tms.ycba.yale.edu:24729
3651730	oai:tms.ycba.yale.edu:24730
3651731	oai:tms.ycba.yale.edu:24731
3651732	oai:tms.ycba.yale.edu:24732
3651733	oai:tms.ycba.yale.edu:24733
3651734	oai:tms.ycba.yale.edu:24734
3651735	oai:tms.ycba.yale.edu:24735
3651736	oai:tms.ycba.yale.edu:24737
3651737	oai:tms.ycba.yale.edu:24738
3651738	oai:tms.ycba.yale.edu:24739
3651739	oai:tms.ycba.yale.edu:24740
3651740	oai:tms.ycba.yale.edu:24741
3651741	oai:tms.ycba.yale.edu:24742
3651742	oai:tms.ycba.yale.edu:24743
3651743	oai:tms.ycba.yale.edu:24744
3651744	oai:tms.ycba.yale.edu:24745
3651745	oai:tms.ycba.yale.edu:24746
3651746	oai:tms.ycba.yale.edu:24747
3651747	oai:tms.ycba.yale.edu:24748
3651748	oai:tms.ycba.yale.edu:24750
3651749	oai:tms.ycba.yale.edu:24751
3651750	oai:tms.ycba.yale.edu:24754
3651751	oai:tms.ycba.yale.edu:24755
3651752	oai:tms.ycba.yale.edu:24756
3651753	oai:tms.ycba.yale.edu:24757
3651754	oai:tms.ycba.yale.edu:24758
3651755	oai:tms.ycba.yale.edu:24759
3651756	oai:tms.ycba.yale.edu:24760
3651757	oai:tms.ycba.yale.edu:24761
3651758	oai:tms.ycba.yale.edu:24762
3651759	oai:tms.ycba.yale.edu:24763
3651760	oai:tms.ycba.yale.edu:24764
3651761	oai:tms.ycba.yale.edu:24768
3651762	oai:tms.ycba.yale.edu:24769
3651763	oai:tms.ycba.yale.edu:24770
3651764	oai:tms.ycba.yale.edu:24771
3651765	oai:tms.ycba.yale.edu:24773
3651766	oai:tms.ycba.yale.edu:24774
3651767	oai:tms.ycba.yale.edu:24775
3651768	oai:tms.ycba.yale.edu:24776
3651769	oai:tms.ycba.yale.edu:24778
3651770	oai:tms.ycba.yale.edu:24779
3651771	oai:tms.ycba.yale.edu:24780
3651772	oai:tms.ycba.yale.edu:24781
3651773	oai:tms.ycba.yale.edu:24783
3651774	oai:tms.ycba.yale.edu:24784
3651775	oai:tms.ycba.yale.edu:24794
3651776	oai:tms.ycba.yale.edu:24795
3651777	oai:tms.ycba.yale.edu:24796
3651778	oai:tms.ycba.yale.edu:24797
3651779	oai:tms.ycba.yale.edu:24798
3651780	oai:tms.ycba.yale.edu:24799
3651781	oai:tms.ycba.yale.edu:24800
3651782	oai:tms.ycba.yale.edu:24801
3651783	oai:tms.ycba.yale.edu:24802
3651784	oai:tms.ycba.yale.edu:24804
3651785	oai:tms.ycba.yale.edu:24805
3651786	oai:tms.ycba.yale.edu:24806
3651787	oai:tms.ycba.yale.edu:24807
3651788	oai:tms.ycba.yale.edu:24808
3651789	oai:tms.ycba.yale.edu:24809
3651790	oai:tms.ycba.yale.edu:24810
3651791	oai:tms.ycba.yale.edu:24811
3651792	oai:tms.ycba.yale.edu:24812
3651793	oai:tms.ycba.yale.edu:24813
3651794	oai:tms.ycba.yale.edu:24814
3651795	oai:tms.ycba.yale.edu:24815
3651796	oai:tms.ycba.yale.edu:24816
3651797	oai:tms.ycba.yale.edu:24817
3651798	oai:tms.ycba.yale.edu:24818
3651799	oai:tms.ycba.yale.edu:24819
3651800	oai:tms.ycba.yale.edu:24820
3651801	oai:tms.ycba.yale.edu:24821
3651802	oai:tms.ycba.yale.edu:24822
3651803	oai:tms.ycba.yale.edu:24823
3651804	oai:tms.ycba.yale.edu:24824
3651805	oai:tms.ycba.yale.edu:24825
3651806	oai:tms.ycba.yale.edu:24826
3651807	oai:tms.ycba.yale.edu:24827
3651808	oai:tms.ycba.yale.edu:24828
3651809	oai:tms.ycba.yale.edu:24829
3651810	oai:tms.ycba.yale.edu:24830
3651811	oai:tms.ycba.yale.edu:24917
3651812	oai:tms.ycba.yale.edu:24918
3651813	oai:tms.ycba.yale.edu:24919
3651814	oai:tms.ycba.yale.edu:24920
3651815	oai:tms.ycba.yale.edu:24921
3651816	oai:tms.ycba.yale.edu:24922
3651817	oai:tms.ycba.yale.edu:24923
3651818	oai:tms.ycba.yale.edu:24924
3651819	oai:tms.ycba.yale.edu:24925
3651820	oai:tms.ycba.yale.edu:24926
3651821	oai:tms.ycba.yale.edu:24927
3651822	oai:tms.ycba.yale.edu:24928
3651823	oai:tms.ycba.yale.edu:24929
3651824	oai:tms.ycba.yale.edu:24930
3651825	oai:tms.ycba.yale.edu:24931
3651826	oai:tms.ycba.yale.edu:24932
3651827	oai:tms.ycba.yale.edu:24933
3651828	oai:tms.ycba.yale.edu:24934
3651829	oai:tms.ycba.yale.edu:24935
3651830	oai:tms.ycba.yale.edu:24936
3651831	oai:tms.ycba.yale.edu:24937
3651832	oai:tms.ycba.yale.edu:24938
3651833	oai:tms.ycba.yale.edu:24939
3651834	oai:tms.ycba.yale.edu:24940
3651835	oai:tms.ycba.yale.edu:24941
3651836	oai:tms.ycba.yale.edu:24942
3651837	oai:tms.ycba.yale.edu:24943
3651838	oai:tms.ycba.yale.edu:24944
3651839	oai:tms.ycba.yale.edu:24945
3651840	oai:tms.ycba.yale.edu:24946
3651841	oai:tms.ycba.yale.edu:24947
3651842	oai:tms.ycba.yale.edu:24948
3651843	oai:tms.ycba.yale.edu:24949
3651844	oai:tms.ycba.yale.edu:24950
3651845	oai:tms.ycba.yale.edu:24951
3651846	oai:tms.ycba.yale.edu:24952
3651847	oai:tms.ycba.yale.edu:24953
3651848	oai:tms.ycba.yale.edu:24954
3651849	oai:tms.ycba.yale.edu:24955
3651850	oai:tms.ycba.yale.edu:24956
3651851	oai:tms.ycba.yale.edu:24957
3651852	oai:tms.ycba.yale.edu:24958
3651853	oai:tms.ycba.yale.edu:24959
3651854	oai:tms.ycba.yale.edu:24960
3651855	oai:tms.ycba.yale.edu:24961
3651856	oai:tms.ycba.yale.edu:24962
3651857	oai:tms.ycba.yale.edu:24963
3651858	oai:tms.ycba.yale.edu:24964
3651859	oai:tms.ycba.yale.edu:24965
3651860	oai:tms.ycba.yale.edu:24966
3651861	oai:tms.ycba.yale.edu:24967
3651862	oai:tms.ycba.yale.edu:24968
3651863	oai:tms.ycba.yale.edu:24969
3651864	oai:tms.ycba.yale.edu:24970
3651865	oai:tms.ycba.yale.edu:24971
3651866	oai:tms.ycba.yale.edu:24972
3651867	oai:tms.ycba.yale.edu:24973
3651868	oai:tms.ycba.yale.edu:24974
3651869	oai:tms.ycba.yale.edu:24975
3651870	oai:tms.ycba.yale.edu:24976
3651871	oai:tms.ycba.yale.edu:24977
3651872	oai:tms.ycba.yale.edu:24978
3651873	oai:tms.ycba.yale.edu:24979
3651874	oai:tms.ycba.yale.edu:24980
3651875	oai:tms.ycba.yale.edu:24981
3651876	oai:tms.ycba.yale.edu:24982
3651877	oai:tms.ycba.yale.edu:24983
3651878	oai:tms.ycba.yale.edu:24984
3651879	oai:tms.ycba.yale.edu:24985
3651880	oai:tms.ycba.yale.edu:24986
3651881	oai:tms.ycba.yale.edu:24987
3651882	oai:tms.ycba.yale.edu:24988
3651883	oai:tms.ycba.yale.edu:24989
3651884	oai:tms.ycba.yale.edu:24990
3651885	oai:tms.ycba.yale.edu:24991
