id	provided_identifier
2048240	oai:orbis.library.yale.edu:3733558
2048241	oai:orbis.library.yale.edu:3733561
2048242	oai:orbis.library.yale.edu:3733563
2048243	oai:orbis.library.yale.edu:3733565
2048244	oai:orbis.library.yale.edu:3733569
2048245	oai:orbis.library.yale.edu:3733575
2048246	oai:orbis.library.yale.edu:3733579
2048247	oai:orbis.library.yale.edu:3733581
2048248	oai:orbis.library.yale.edu:3733588
2048249	oai:orbis.library.yale.edu:3733596
2048250	oai:orbis.library.yale.edu:3733604
2048251	oai:orbis.library.yale.edu:3733623
2048252	oai:orbis.library.yale.edu:3733630
2048253	oai:orbis.library.yale.edu:3733635
2048254	oai:orbis.library.yale.edu:3733669
2048255	oai:orbis.library.yale.edu:3734162
2048256	oai:orbis.library.yale.edu:3734164
2048257	oai:orbis.library.yale.edu:3734189
2048258	oai:orbis.library.yale.edu:3734265
2048259	oai:orbis.library.yale.edu:3734274
2048260	oai:orbis.library.yale.edu:3734291
2048261	oai:orbis.library.yale.edu:3734308
2048262	oai:orbis.library.yale.edu:3734318
2048263	oai:orbis.library.yale.edu:3734328
2048264	oai:orbis.library.yale.edu:3734331
2048265	oai:orbis.library.yale.edu:3734336
2048266	oai:orbis.library.yale.edu:3734345
2048267	oai:orbis.library.yale.edu:3734350
2048268	oai:orbis.library.yale.edu:3734555
2048269	oai:orbis.library.yale.edu:3734796
2048270	oai:orbis.library.yale.edu:3734805
2048271	oai:orbis.library.yale.edu:3734816
2048272	oai:orbis.library.yale.edu:3734822
2048273	oai:orbis.library.yale.edu:3734833
2048274	oai:orbis.library.yale.edu:3734849
2048275	oai:orbis.library.yale.edu:3734869
2048276	oai:orbis.library.yale.edu:3734871
2048277	oai:orbis.library.yale.edu:3734876
2048278	oai:orbis.library.yale.edu:3734909
2048279	oai:orbis.library.yale.edu:3734936
2048280	oai:orbis.library.yale.edu:3734960
2048281	oai:orbis.library.yale.edu:3735013
2048282	oai:orbis.library.yale.edu:3735028
2048283	oai:orbis.library.yale.edu:3735038
2048284	oai:orbis.library.yale.edu:3736041
2048285	oai:orbis.library.yale.edu:3736046
2048286	oai:orbis.library.yale.edu:3736049
2048287	oai:orbis.library.yale.edu:3736052
2048288	oai:orbis.library.yale.edu:3736054
2048289	oai:orbis.library.yale.edu:3736058
2048290	oai:orbis.library.yale.edu:3736070
2048291	oai:orbis.library.yale.edu:3736075
2048292	oai:orbis.library.yale.edu:3736080
2048293	oai:orbis.library.yale.edu:3736092
2048294	oai:orbis.library.yale.edu:3736106
2048295	oai:orbis.library.yale.edu:3736108
2048296	oai:orbis.library.yale.edu:3736116
2048297	oai:orbis.library.yale.edu:3736123
2048298	oai:orbis.library.yale.edu:3736128
2048299	oai:orbis.library.yale.edu:3736182
2048300	oai:orbis.library.yale.edu:3736717
2048301	oai:orbis.library.yale.edu:3736720
2048302	oai:orbis.library.yale.edu:3736723
2048303	oai:orbis.library.yale.edu:3736725
2048304	oai:orbis.library.yale.edu:3736728
2048305	oai:orbis.library.yale.edu:3736733
2048306	oai:orbis.library.yale.edu:3736765
2048307	oai:orbis.library.yale.edu:3736789
2048308	oai:orbis.library.yale.edu:3736911
2048309	oai:orbis.library.yale.edu:3736916
2048310	oai:orbis.library.yale.edu:3736934
2048311	oai:orbis.library.yale.edu:3736948
2048312	oai:orbis.library.yale.edu:3736969
2048313	oai:orbis.library.yale.edu:3738028
2048314	oai:orbis.library.yale.edu:3738635
2048315	oai:orbis.library.yale.edu:3739330
2048316	oai:orbis.library.yale.edu:3739511
2048317	oai:orbis.library.yale.edu:3739520
2048318	oai:orbis.library.yale.edu:3739534
2048319	oai:orbis.library.yale.edu:3739560
2048320	oai:orbis.library.yale.edu:3739590
2048321	oai:orbis.library.yale.edu:3739886
2048322	oai:orbis.library.yale.edu:3739984
2048323	oai:orbis.library.yale.edu:3740050
2048324	oai:orbis.library.yale.edu:3740058
2048325	oai:orbis.library.yale.edu:3740067
2048326	oai:orbis.library.yale.edu:3740086
2048327	oai:orbis.library.yale.edu:3740227
2048328	oai:orbis.library.yale.edu:3740236
2048329	oai:orbis.library.yale.edu:3740254
2048330	oai:orbis.library.yale.edu:3740284
2048331	oai:orbis.library.yale.edu:3740316
2048332	oai:orbis.library.yale.edu:3740714
2048333	oai:orbis.library.yale.edu:3740719
2048334	oai:orbis.library.yale.edu:3740726
2048335	oai:orbis.library.yale.edu:3740848
2048336	oai:orbis.library.yale.edu:3740852
2048337	oai:orbis.library.yale.edu:3740859
2048338	oai:orbis.library.yale.edu:3740870
2048339	oai:orbis.library.yale.edu:3740877
2048340	oai:orbis.library.yale.edu:3740884
2048341	oai:orbis.library.yale.edu:3741327
2048342	oai:orbis.library.yale.edu:3741328
2048343	oai:orbis.library.yale.edu:3741331
2048345	oai:orbis.library.yale.edu:3741334
2048346	oai:orbis.library.yale.edu:3741336
2048347	oai:orbis.library.yale.edu:3741338
2048348	oai:orbis.library.yale.edu:3741345
2048349	oai:orbis.library.yale.edu:3741350
2048350	oai:orbis.library.yale.edu:3741353
2048351	oai:orbis.library.yale.edu:3741780
2048352	oai:orbis.library.yale.edu:3741812
2048353	oai:orbis.library.yale.edu:3741921
2048354	oai:orbis.library.yale.edu:3741954
2048355	oai:orbis.library.yale.edu:3742378
2048356	oai:orbis.library.yale.edu:3742383
2048357	oai:orbis.library.yale.edu:3742388
2048358	oai:orbis.library.yale.edu:3742397
2048359	oai:orbis.library.yale.edu:3742401
2048360	oai:orbis.library.yale.edu:3742475
2048361	oai:orbis.library.yale.edu:3742523
2048362	oai:orbis.library.yale.edu:3742528
2048363	oai:orbis.library.yale.edu:3742534
2048364	oai:orbis.library.yale.edu:3742541
2048365	oai:orbis.library.yale.edu:3742657
2048366	oai:orbis.library.yale.edu:3742751
2048367	oai:orbis.library.yale.edu:3743069
2048368	oai:orbis.library.yale.edu:3743076
2048369	oai:orbis.library.yale.edu:3743083
2048370	oai:orbis.library.yale.edu:3743087
2048371	oai:orbis.library.yale.edu:3743124
2048372	oai:orbis.library.yale.edu:3743172
2048373	oai:orbis.library.yale.edu:3743178
2048374	oai:orbis.library.yale.edu:3743205
2048376	oai:orbis.library.yale.edu:3743249
2048377	oai:orbis.library.yale.edu:3743784
2048378	oai:orbis.library.yale.edu:3743791
2048379	oai:orbis.library.yale.edu:3743796
2048380	oai:orbis.library.yale.edu:3743811
2048381	oai:orbis.library.yale.edu:3743831
2048382	oai:orbis.library.yale.edu:3743839
2048383	oai:orbis.library.yale.edu:3743851
2048384	oai:orbis.library.yale.edu:3743862
2048385	oai:orbis.library.yale.edu:3743902
2048386	oai:orbis.library.yale.edu:3743914
2048387	oai:orbis.library.yale.edu:3743925
2048388	oai:orbis.library.yale.edu:3743987
2048389	oai:orbis.library.yale.edu:3744227
2048390	oai:orbis.library.yale.edu:3744319
2048391	oai:orbis.library.yale.edu:3744328
2048392	oai:orbis.library.yale.edu:3744334
2048393	oai:orbis.library.yale.edu:3744354
2048394	oai:orbis.library.yale.edu:3744470
2048395	oai:orbis.library.yale.edu:3744475
2048396	oai:orbis.library.yale.edu:3744485
2048397	oai:orbis.library.yale.edu:3744498
2048398	oai:orbis.library.yale.edu:3744828
2048399	oai:orbis.library.yale.edu:3744833
2048400	oai:orbis.library.yale.edu:3744837
2048401	oai:orbis.library.yale.edu:3744840
2048402	oai:orbis.library.yale.edu:3744845
2048403	oai:orbis.library.yale.edu:3744852
2048404	oai:orbis.library.yale.edu:3744857
2048405	oai:orbis.library.yale.edu:3744869
2048406	oai:orbis.library.yale.edu:3744874
2048407	oai:orbis.library.yale.edu:3744889
2048408	oai:orbis.library.yale.edu:3744893
2048409	oai:orbis.library.yale.edu:3744928
2048410	oai:orbis.library.yale.edu:3744938
2048411	oai:orbis.library.yale.edu:3745070
2048412	oai:orbis.library.yale.edu:3745241
2048413	oai:orbis.library.yale.edu:3745308
2048414	oai:orbis.library.yale.edu:3745312
2048415	oai:orbis.library.yale.edu:3745444
2048416	oai:orbis.library.yale.edu:3745593
2048417	oai:orbis.library.yale.edu:3745830
2048418	oai:orbis.library.yale.edu:3745839
2048419	oai:orbis.library.yale.edu:3746874
2048420	oai:orbis.library.yale.edu:3746876
2048421	oai:orbis.library.yale.edu:3746877
2048422	oai:orbis.library.yale.edu:3746878
2048423	oai:orbis.library.yale.edu:3746879
2048424	oai:orbis.library.yale.edu:3746880
2048425	oai:orbis.library.yale.edu:3746881
2048426	oai:orbis.library.yale.edu:3746882
2048427	oai:orbis.library.yale.edu:3747371
2048428	oai:orbis.library.yale.edu:3747372
2048429	oai:orbis.library.yale.edu:3747430
2048430	oai:orbis.library.yale.edu:3747433
2048431	oai:orbis.library.yale.edu:3747453
2048434	oai:orbis.library.yale.edu:3748108
2048435	oai:orbis.library.yale.edu:3748119
2048436	oai:orbis.library.yale.edu:3748150
2048437	oai:orbis.library.yale.edu:3748191
2048438	oai:orbis.library.yale.edu:3748227
2048439	oai:orbis.library.yale.edu:3748231
2048440	oai:orbis.library.yale.edu:3748237
2048441	oai:orbis.library.yale.edu:3748248
2048442	oai:orbis.library.yale.edu:3748549
2048443	oai:orbis.library.yale.edu:3748574
2048444	oai:orbis.library.yale.edu:3748601
2048445	oai:orbis.library.yale.edu:3748609
2048446	oai:orbis.library.yale.edu:3748613
2048447	oai:orbis.library.yale.edu:3748635
2048448	oai:orbis.library.yale.edu:3748642
2048449	oai:orbis.library.yale.edu:3748649
2048450	oai:orbis.library.yale.edu:3748678
2048451	oai:orbis.library.yale.edu:3748683
2048452	oai:orbis.library.yale.edu:3749173
2048453	oai:orbis.library.yale.edu:3749351
2048454	oai:orbis.library.yale.edu:3749357
2048455	oai:orbis.library.yale.edu:3749365
2048456	oai:orbis.library.yale.edu:3749370
2048457	oai:orbis.library.yale.edu:3749736
2048458	oai:orbis.library.yale.edu:3749777
2048459	oai:orbis.library.yale.edu:3749860
2048460	oai:orbis.library.yale.edu:3749864
2048461	oai:orbis.library.yale.edu:3749867
2048462	oai:orbis.library.yale.edu:3749896
2048463	oai:orbis.library.yale.edu:3750152
2048464	oai:orbis.library.yale.edu:3750817
2048465	oai:orbis.library.yale.edu:3750909
2048466	oai:orbis.library.yale.edu:3750982
2048467	oai:orbis.library.yale.edu:3750987
2048468	oai:orbis.library.yale.edu:3751004
2048469	oai:orbis.library.yale.edu:3751288
2048470	oai:orbis.library.yale.edu:3751633
2048471	oai:orbis.library.yale.edu:3751649
2048472	oai:orbis.library.yale.edu:3751662
2048473	oai:orbis.library.yale.edu:3751667
2048474	oai:orbis.library.yale.edu:3751682
2048475	oai:orbis.library.yale.edu:3752047
2048476	oai:orbis.library.yale.edu:3752055
2048478	oai:orbis.library.yale.edu:3752486
2048479	oai:orbis.library.yale.edu:3752744
2048480	oai:orbis.library.yale.edu:3753396
2048481	oai:orbis.library.yale.edu:3753404
2048482	oai:orbis.library.yale.edu:3753422
2048483	oai:orbis.library.yale.edu:3753475
2048485	oai:orbis.library.yale.edu:3753543
2048486	oai:orbis.library.yale.edu:3753936
2048487	oai:orbis.library.yale.edu:3753937
2048488	oai:orbis.library.yale.edu:3753938
2048489	oai:orbis.library.yale.edu:3753939
2048490	oai:orbis.library.yale.edu:3753940
2048491	oai:orbis.library.yale.edu:3754086
2048492	oai:orbis.library.yale.edu:3754120
2048493	oai:orbis.library.yale.edu:3754127
2048495	oai:orbis.library.yale.edu:3754571
2048496	oai:orbis.library.yale.edu:3754633
2048497	oai:orbis.library.yale.edu:3754680
2048498	oai:orbis.library.yale.edu:3754686
2048499	oai:orbis.library.yale.edu:3754690
2048500	oai:orbis.library.yale.edu:3754693
2048501	oai:orbis.library.yale.edu:3755021
2048502	oai:orbis.library.yale.edu:3755028
2048503	oai:orbis.library.yale.edu:3755046
2048504	oai:orbis.library.yale.edu:3755427
2048505	oai:orbis.library.yale.edu:3755527
2048506	oai:orbis.library.yale.edu:3755978
2048507	oai:orbis.library.yale.edu:3755993
2048508	oai:orbis.library.yale.edu:3755998
2048509	oai:orbis.library.yale.edu:3756001
2048510	oai:orbis.library.yale.edu:3756092
2048511	oai:orbis.library.yale.edu:3756110
2048512	oai:orbis.library.yale.edu:3756126
2048513	oai:orbis.library.yale.edu:3756145
2048514	oai:orbis.library.yale.edu:3756154
2048515	oai:orbis.library.yale.edu:3756420
2048516	oai:orbis.library.yale.edu:3756541
2048517	oai:orbis.library.yale.edu:3756563
2048518	oai:orbis.library.yale.edu:3756569
2048519	oai:orbis.library.yale.edu:3756885
2048520	oai:orbis.library.yale.edu:3756887
2048521	oai:orbis.library.yale.edu:3756895
2048522	oai:orbis.library.yale.edu:3756899
2048523	oai:orbis.library.yale.edu:3757181
2048524	oai:orbis.library.yale.edu:3757187
2048525	oai:orbis.library.yale.edu:3757239
2048526	oai:orbis.library.yale.edu:3757241
2048527	oai:orbis.library.yale.edu:3757243
2048528	oai:orbis.library.yale.edu:3757244
2048529	oai:orbis.library.yale.edu:3757251
2048530	oai:orbis.library.yale.edu:3757257
2048531	oai:orbis.library.yale.edu:3757262
2048532	oai:orbis.library.yale.edu:3757316
2048533	oai:orbis.library.yale.edu:3757323
2048534	oai:orbis.library.yale.edu:3757331
2048535	oai:orbis.library.yale.edu:3757337
2048536	oai:orbis.library.yale.edu:3757344
2048537	oai:orbis.library.yale.edu:3757362
2048538	oai:orbis.library.yale.edu:3757365
2048539	oai:orbis.library.yale.edu:3757383
2048540	oai:orbis.library.yale.edu:3757390
2048541	oai:orbis.library.yale.edu:3757397
2048542	oai:orbis.library.yale.edu:3757471
2048543	oai:orbis.library.yale.edu:3757669
2048544	oai:orbis.library.yale.edu:3757673
2048545	oai:orbis.library.yale.edu:3757680
2048546	oai:orbis.library.yale.edu:3757684
2048547	oai:orbis.library.yale.edu:3757686
2048548	oai:orbis.library.yale.edu:3757688
2048549	oai:orbis.library.yale.edu:3757693
2048550	oai:orbis.library.yale.edu:3757696
2048551	oai:orbis.library.yale.edu:3757743
2048552	oai:orbis.library.yale.edu:3757794
2048553	oai:orbis.library.yale.edu:3757861
2048554	oai:orbis.library.yale.edu:3758212
2048555	oai:orbis.library.yale.edu:3758226
2048556	oai:orbis.library.yale.edu:3758272
2048557	oai:orbis.library.yale.edu:3758343
2048558	oai:orbis.library.yale.edu:3758779
2048559	oai:orbis.library.yale.edu:3758783
2048560	oai:orbis.library.yale.edu:3758844
2048561	oai:orbis.library.yale.edu:3758848
2048562	oai:orbis.library.yale.edu:3758907
2048563	oai:orbis.library.yale.edu:3759194
2048564	oai:orbis.library.yale.edu:3759202
2048565	oai:orbis.library.yale.edu:3759207
2048566	oai:orbis.library.yale.edu:3759234
2048567	oai:orbis.library.yale.edu:3759244
2048568	oai:orbis.library.yale.edu:3759260
2048569	oai:orbis.library.yale.edu:3759401
2048570	oai:orbis.library.yale.edu:3759764
2048571	oai:orbis.library.yale.edu:3759824
2048572	oai:orbis.library.yale.edu:3759827
2048573	oai:orbis.library.yale.edu:3759873
2048574	oai:orbis.library.yale.edu:3759913
2048575	oai:orbis.library.yale.edu:3760001
2048576	oai:orbis.library.yale.edu:3760107
2048577	oai:orbis.library.yale.edu:3760529
2048578	oai:orbis.library.yale.edu:3760656
2048579	oai:orbis.library.yale.edu:3760680
2048580	oai:orbis.library.yale.edu:3760695
2048581	oai:orbis.library.yale.edu:3760858
2048582	oai:orbis.library.yale.edu:3761102
2048583	oai:orbis.library.yale.edu:3761104
2048584	oai:orbis.library.yale.edu:3761106
2048585	oai:orbis.library.yale.edu:3761138
2048586	oai:orbis.library.yale.edu:3761144
2048587	oai:orbis.library.yale.edu:3761183
2048588	oai:orbis.library.yale.edu:3761761
2048589	oai:orbis.library.yale.edu:3762052
2048590	oai:orbis.library.yale.edu:3762075
2048591	oai:orbis.library.yale.edu:3762081
2048592	oai:orbis.library.yale.edu:3762087
2048593	oai:orbis.library.yale.edu:3762143
2048594	oai:orbis.library.yale.edu:3762206
2048595	oai:orbis.library.yale.edu:3762550
2048596	oai:orbis.library.yale.edu:3762569
2048597	oai:orbis.library.yale.edu:3762595
2048598	oai:orbis.library.yale.edu:3763096
2048599	oai:orbis.library.yale.edu:3763105
2048600	oai:orbis.library.yale.edu:3763251
2048601	oai:orbis.library.yale.edu:3763279
2048602	oai:orbis.library.yale.edu:3763306
2048603	oai:orbis.library.yale.edu:3763338
2048604	oai:orbis.library.yale.edu:3763884
2048605	oai:orbis.library.yale.edu:3763913
2048606	oai:orbis.library.yale.edu:3764055
2048607	oai:orbis.library.yale.edu:3764133
2048608	oai:orbis.library.yale.edu:3764578
2048609	oai:orbis.library.yale.edu:3764586
2048610	oai:orbis.library.yale.edu:3764592
2048611	oai:orbis.library.yale.edu:3764595
2048612	oai:orbis.library.yale.edu:3764597
2048613	oai:orbis.library.yale.edu:3764607
2048614	oai:orbis.library.yale.edu:3764610
2048615	oai:orbis.library.yale.edu:3764621
2048616	oai:orbis.library.yale.edu:3764779
2048617	oai:orbis.library.yale.edu:3765088
2048618	oai:orbis.library.yale.edu:3765123
2048619	oai:orbis.library.yale.edu:3765126
2048620	oai:orbis.library.yale.edu:3765132
2048621	oai:orbis.library.yale.edu:3765137
2048622	oai:orbis.library.yale.edu:3765157
2048623	oai:orbis.library.yale.edu:3765172
2048624	oai:orbis.library.yale.edu:3765180
2048625	oai:orbis.library.yale.edu:3765216
2048626	oai:orbis.library.yale.edu:3765221
2048627	oai:orbis.library.yale.edu:3765263
2048628	oai:orbis.library.yale.edu:3765321
2048629	oai:orbis.library.yale.edu:3765451
2048630	oai:orbis.library.yale.edu:3765760
2048631	oai:orbis.library.yale.edu:3765765
2048632	oai:orbis.library.yale.edu:3765773
2048633	oai:orbis.library.yale.edu:3765777
2048634	oai:orbis.library.yale.edu:3765930
2048635	oai:orbis.library.yale.edu:3766491
2048636	oai:orbis.library.yale.edu:3766496
2048637	oai:orbis.library.yale.edu:3766502
2048638	oai:orbis.library.yale.edu:3766546
2048639	oai:orbis.library.yale.edu:3766566
2048640	oai:orbis.library.yale.edu:3766604
2048641	oai:orbis.library.yale.edu:3766613
2048642	oai:orbis.library.yale.edu:3766735
2048643	oai:orbis.library.yale.edu:3766970
2048644	oai:orbis.library.yale.edu:3767248
2048645	oai:orbis.library.yale.edu:3767252
2048646	oai:orbis.library.yale.edu:3767256
2048647	oai:orbis.library.yale.edu:3767279
2048648	oai:orbis.library.yale.edu:3767328
2048649	oai:orbis.library.yale.edu:3767338
2048650	oai:orbis.library.yale.edu:3767415
2048651	oai:orbis.library.yale.edu:3767424
2048652	oai:orbis.library.yale.edu:3767438
2048653	oai:orbis.library.yale.edu:3767462
2048654	oai:orbis.library.yale.edu:3767969
2048655	oai:orbis.library.yale.edu:3767972
2048656	oai:orbis.library.yale.edu:3768087
2048657	oai:orbis.library.yale.edu:3768145
2048658	oai:orbis.library.yale.edu:3768604
2048659	oai:orbis.library.yale.edu:3768613
2048660	oai:orbis.library.yale.edu:3768619
2048661	oai:orbis.library.yale.edu:3768628
2048662	oai:orbis.library.yale.edu:3768643
2048663	oai:orbis.library.yale.edu:3768648
2048664	oai:orbis.library.yale.edu:3768671
2048665	oai:orbis.library.yale.edu:3768722
2048666	oai:orbis.library.yale.edu:3768750
2048667	oai:orbis.library.yale.edu:3768787
2048668	oai:orbis.library.yale.edu:3768813
2048669	oai:orbis.library.yale.edu:3768837
2048670	oai:orbis.library.yale.edu:3769292
2048671	oai:orbis.library.yale.edu:3769339
2048672	oai:orbis.library.yale.edu:3769354
2048673	oai:orbis.library.yale.edu:3769372
2048674	oai:orbis.library.yale.edu:3769386
2048675	oai:orbis.library.yale.edu:3769443
2048676	oai:orbis.library.yale.edu:3769487
2048677	oai:orbis.library.yale.edu:3769501
2048678	oai:orbis.library.yale.edu:3769521
2048679	oai:orbis.library.yale.edu:3769774
2048680	oai:orbis.library.yale.edu:3769973
2048681	oai:orbis.library.yale.edu:3769975
2048682	oai:orbis.library.yale.edu:3769977
2048683	oai:orbis.library.yale.edu:3769993
2048684	oai:orbis.library.yale.edu:3770003
2048685	oai:orbis.library.yale.edu:3770203
2048686	oai:orbis.library.yale.edu:3770223
2048687	oai:orbis.library.yale.edu:3770237
2048688	oai:orbis.library.yale.edu:3770612
2048689	oai:orbis.library.yale.edu:3770614
2048690	oai:orbis.library.yale.edu:3770616
2048691	oai:orbis.library.yale.edu:3770618
2048692	oai:orbis.library.yale.edu:3770620
2048693	oai:orbis.library.yale.edu:3770621
2048694	oai:orbis.library.yale.edu:3770625
2048695	oai:orbis.library.yale.edu:3770635
2048696	oai:orbis.library.yale.edu:3770656
2048697	oai:orbis.library.yale.edu:3770690
2048698	oai:orbis.library.yale.edu:3770693
2048699	oai:orbis.library.yale.edu:3770699
2048700	oai:orbis.library.yale.edu:3770793
2048701	oai:orbis.library.yale.edu:3770802
2048702	oai:orbis.library.yale.edu:3771227
2048703	oai:orbis.library.yale.edu:3771235
2048704	oai:orbis.library.yale.edu:3771238
2048705	oai:orbis.library.yale.edu:3771241
2048706	oai:orbis.library.yale.edu:3771355
2048707	oai:orbis.library.yale.edu:3771374
2048708	oai:orbis.library.yale.edu:3771388
2048709	oai:orbis.library.yale.edu:3772364
2048710	oai:orbis.library.yale.edu:3772370
2048711	oai:orbis.library.yale.edu:3772380
2048712	oai:orbis.library.yale.edu:3772389
2048713	oai:orbis.library.yale.edu:3772423
2048714	oai:orbis.library.yale.edu:3772430
2048715	oai:orbis.library.yale.edu:3772480
2048716	oai:orbis.library.yale.edu:3772542
2048717	oai:orbis.library.yale.edu:3772565
2048718	oai:orbis.library.yale.edu:3772598
2048719	oai:orbis.library.yale.edu:3773021
2048720	oai:orbis.library.yale.edu:3773023
2048721	oai:orbis.library.yale.edu:3773033
2048722	oai:orbis.library.yale.edu:3773132
2048723	oai:orbis.library.yale.edu:3773199
2048724	oai:orbis.library.yale.edu:3773222
2048725	oai:orbis.library.yale.edu:3773678
2048726	oai:orbis.library.yale.edu:3773688
2048727	oai:orbis.library.yale.edu:3773693
2048728	oai:orbis.library.yale.edu:3774383
2048729	oai:orbis.library.yale.edu:3774438
2048730	oai:orbis.library.yale.edu:3774474
2048731	oai:orbis.library.yale.edu:3774580
2048732	oai:orbis.library.yale.edu:3774584
2048733	oai:orbis.library.yale.edu:3774852
2048734	oai:orbis.library.yale.edu:3775699
2048735	oai:orbis.library.yale.edu:3775712
2048736	oai:orbis.library.yale.edu:3775932
2048737	oai:orbis.library.yale.edu:3776271
2048738	oai:orbis.library.yale.edu:3776286
2048739	oai:orbis.library.yale.edu:3776298
2048740	oai:orbis.library.yale.edu:3776312
2048741	oai:orbis.library.yale.edu:3776328
2048742	oai:orbis.library.yale.edu:3777243
2048743	oai:orbis.library.yale.edu:3777248
2048744	oai:orbis.library.yale.edu:3777251
2048745	oai:orbis.library.yale.edu:3777558
2048746	oai:orbis.library.yale.edu:3777573
2048747	oai:orbis.library.yale.edu:3777577
2048748	oai:orbis.library.yale.edu:3777589
2048749	oai:orbis.library.yale.edu:3777597
2048750	oai:orbis.library.yale.edu:3777599
2048751	oai:orbis.library.yale.edu:3777608
2048752	oai:orbis.library.yale.edu:3777977
2048753	oai:orbis.library.yale.edu:3778035
2048754	oai:orbis.library.yale.edu:3778144
2048755	oai:orbis.library.yale.edu:3778187
2048756	oai:orbis.library.yale.edu:3778224
2048757	oai:orbis.library.yale.edu:3778624
2048758	oai:orbis.library.yale.edu:3778657
2048759	oai:orbis.library.yale.edu:3778876
2048760	oai:orbis.library.yale.edu:3778890
2048761	oai:orbis.library.yale.edu:3779145
2048762	oai:orbis.library.yale.edu:3779328
2048763	oai:orbis.library.yale.edu:3779409
2048764	oai:orbis.library.yale.edu:3779466
2048765	oai:orbis.library.yale.edu:3779580
2048766	oai:orbis.library.yale.edu:3779623
2048767	oai:orbis.library.yale.edu:3779642
2048768	oai:orbis.library.yale.edu:3780143
2048769	oai:orbis.library.yale.edu:3780154
2048770	oai:orbis.library.yale.edu:3780173
2048771	oai:orbis.library.yale.edu:3780266
2048772	oai:orbis.library.yale.edu:3780278
2048773	oai:orbis.library.yale.edu:3780313
2048774	oai:orbis.library.yale.edu:3780324
2048775	oai:orbis.library.yale.edu:3780342
2048776	oai:orbis.library.yale.edu:3780634
2048777	oai:orbis.library.yale.edu:3780654
2048778	oai:orbis.library.yale.edu:3780683
2048779	oai:orbis.library.yale.edu:3780696
2048780	oai:orbis.library.yale.edu:3780790
2048781	oai:orbis.library.yale.edu:3780869
2048782	oai:orbis.library.yale.edu:3780888
2048783	oai:orbis.library.yale.edu:3781273
2048784	oai:orbis.library.yale.edu:3781284
2048786	oai:orbis.library.yale.edu:3781321
2048787	oai:orbis.library.yale.edu:3781840
2048788	oai:orbis.library.yale.edu:3782455
2048789	oai:orbis.library.yale.edu:3782456
2048790	oai:orbis.library.yale.edu:3782459
2048791	oai:orbis.library.yale.edu:3782461
2048792	oai:orbis.library.yale.edu:3782470
2048793	oai:orbis.library.yale.edu:3782481
2048794	oai:orbis.library.yale.edu:3782487
2048795	oai:orbis.library.yale.edu:3782571
2048796	oai:orbis.library.yale.edu:3782621
2048797	oai:orbis.library.yale.edu:3783047
2048798	oai:orbis.library.yale.edu:3783058
2048799	oai:orbis.library.yale.edu:3783064
2048800	oai:orbis.library.yale.edu:3783068
2048801	oai:orbis.library.yale.edu:3783104
2048802	oai:orbis.library.yale.edu:3783114
2048803	oai:orbis.library.yale.edu:3783132
2048804	oai:orbis.library.yale.edu:3783154
2048805	oai:orbis.library.yale.edu:3783187
2048806	oai:orbis.library.yale.edu:3783290
2048807	oai:orbis.library.yale.edu:3783299
2048808	oai:orbis.library.yale.edu:3783324
2048809	oai:orbis.library.yale.edu:3783561
2048810	oai:orbis.library.yale.edu:3783841
2048811	oai:orbis.library.yale.edu:3783853
2048812	oai:orbis.library.yale.edu:3783858
2048813	oai:orbis.library.yale.edu:3784019
2048814	oai:orbis.library.yale.edu:3784335
2048815	oai:orbis.library.yale.edu:3785993
2048816	oai:orbis.library.yale.edu:3788370
2048817	oai:orbis.library.yale.edu:3788601
2048818	oai:orbis.library.yale.edu:3790638
2048819	oai:orbis.library.yale.edu:3790754
2048820	oai:orbis.library.yale.edu:3791668
2048821	oai:orbis.library.yale.edu:3793532
2048822	oai:orbis.library.yale.edu:3793543
2048823	oai:orbis.library.yale.edu:3793552
2048824	oai:orbis.library.yale.edu:3793561
2048825	oai:orbis.library.yale.edu:3793568
2048826	oai:orbis.library.yale.edu:3793574
2048827	oai:orbis.library.yale.edu:3793590
2048828	oai:orbis.library.yale.edu:3793602
2048829	oai:orbis.library.yale.edu:3793609
2048830	oai:orbis.library.yale.edu:3793775
2048831	oai:orbis.library.yale.edu:3793779
2048832	oai:orbis.library.yale.edu:3793786
2048833	oai:orbis.library.yale.edu:3793795
2048834	oai:orbis.library.yale.edu:3794311
2048835	oai:orbis.library.yale.edu:3794325
2048836	oai:orbis.library.yale.edu:3794349
2048837	oai:orbis.library.yale.edu:3794428
2048838	oai:orbis.library.yale.edu:3794537
2048839	oai:orbis.library.yale.edu:3794544
2048840	oai:orbis.library.yale.edu:3794552
2048841	oai:orbis.library.yale.edu:3794559
2048842	oai:orbis.library.yale.edu:3794572
2048843	oai:orbis.library.yale.edu:3795081
2048844	oai:orbis.library.yale.edu:3795092
2048845	oai:orbis.library.yale.edu:3795095
2048846	oai:orbis.library.yale.edu:3795234
2048847	oai:orbis.library.yale.edu:3795238
2048848	oai:orbis.library.yale.edu:3795260
4122858	oai:orbis.library.yale.edu:12535265
2048849	oai:orbis.library.yale.edu:3795449
2048850	oai:orbis.library.yale.edu:3795831
2048851	oai:orbis.library.yale.edu:3795855
2048852	oai:orbis.library.yale.edu:3795952
2048853	oai:orbis.library.yale.edu:3796558
2048854	oai:orbis.library.yale.edu:3796582
